Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-05-26,49645.68359375,49645.68359375,48353.1640625,49645.68359375,36722.859375,27346,0.0,0.0
2022-05-27,49747.96875,49747.96875,49469.0078125,49747.96875,36798.515625,6454,0.0,0.0
2022-05-30,49747.96875,49747.96875,49747.96875,49747.96875,36798.515625,0,0.0,0.0
2022-05-31,52928.1171875,52928.1171875,50026.9296875,52928.1171875,39150.859375,183588,0.0,0.0
2022-06-01,54862.24609375,55327.1796875,52937.41796875,54862.24609375,40581.55078125,18050,0.0,0.0
2022-06-02,55308.58203125,55308.58203125,53941.67578125,55308.58203125,40911.69140625,52709,0.0,0.0
2022-06-03,56721.98046875,57186.91796875,55308.58203125,56721.98046875,41957.171875,9121,0.0,0.0
2022-06-06,58581.71875,59139.640625,55792.11328125,58581.71875,43332.83203125,89682,0.0,0.0
2022-06-07,58600.31640625,59688.26171875,57651.8515625,58600.31640625,43346.5859375,25478,0.0,0.0
2022-06-08,58386.4453125,58488.73046875,58107.484375,58386.4453125,43188.375,11969,0.0,0.0
2022-06-09,57837.82421875,57847.12109375,57586.7578125,57837.82421875,42782.5703125,9177,0.0,0.0
2022-06-10,57456.578125,57744.8359375,56907.95703125,57456.578125,42500.5625,12289,0.0,0.0
2022-06-13,57186.91796875,57186.91796875,57186.91796875,57186.91796875,42301.09765625,17533,0.0,0.0
2022-06-14,54908.73828125,57186.91796875,54053.2578125,54908.73828125,40615.9296875,25044,0.0,0.0
2022-06-15,49757.265625,57186.91796875,49757.265625,49757.265625,36805.390625,13177,0.0,0.0
2022-06-16,49757.265625,49757.265625,49757.265625,49757.265625,36805.390625,126,0.0,0.0
2022-06-17,51272.953125,57140.421875,51272.953125,51272.953125,37926.53515625,8536,0.0,0.0
2022-06-20,51272.953125,51272.953125,51272.953125,51272.953125,37926.53515625,0,0.0,0.0
2022-06-21,52660.0,53500.0,51120.0,52660.0,41663.2890625,26739,3336.0,1.0754208160999912
2022-06-22,52660.0,53200.0,52000.0,52660.0,41663.2890625,12813,0.0,0.0
2022-06-23,50000.0,52660.0,50000.0,50000.0,39558.77734375,31241,0.0,0.0
2022-06-24,50000.0,52000.0,50000.0,50000.0,39558.77734375,12423,0.0,0.0
2022-06-27,50000.0,50000.0,50000.0,50000.0,39558.77734375,0,0.0,0.0
2022-06-28,50000.0,50000.0,50000.0,50000.0,39558.77734375,0,0.0,0.0
2022-06-29,50000.0,50000.0,50000.0,50000.0,39558.77734375,0,0.0,0.0
2022-06-30,46000.0,47860.0,46000.0,46000.0,36394.0703125,26454,0.0,0.0
2022-07-01,46600.0,47000.0,45990.0,46600.0,36868.77734375,15618,0.0,0.0
2022-07-04,46600.0,46600.0,46600.0,46600.0,36868.77734375,0,0.0,0.0
2022-07-05,46000.0,46800.0,46000.0,46000.0,36394.0703125,4837,0.0,0.0
2022-07-06,46000.0,46800.0,46000.0,46000.0,36394.0703125,4837,0.0,0.0
2022-07-07,46920.0,46920.0,45210.0,46920.0,37121.95703125,21421,0.0,0.0
2022-07-08,46450.0,46450.0,46100.0,46450.0,36750.1015625,8550,0.0,0.0
2022-07-11,46200.0,46510.0,46000.0,46200.0,36552.29296875,11165,0.0,0.0
2022-07-12,45950.0,46000.0,45600.0,45950.0,36354.5078125,14049,0.0,0.0
2022-07-13,45450.0,45950.0,45400.0,45450.0,35958.9296875,6697,0.0,0.0
2022-07-14,43480.0,45020.0,42000.0,43480.0,34400.3125,24986,0.0,0.0
2022-07-15,40600.0,42540.0,40010.0,40600.0,32121.73046875,20277,0.0,0.0
2022-07-18,41400.0,41990.0,40000.0,41400.0,32754.666015625,27607,0.0,0.0
2022-07-19,41500.0,42000.0,41400.0,41500.0,32833.7734375,11749,0.0,0.0
2022-07-20,41500.0,41500.0,41500.0,41500.0,32833.7734375,0,0.0,0.0
2022-07-21,42000.0,42560.0,40810.0,42000.0,33229.375,8499,0.0,0.0
2022-07-22,42000.0,42000.0,42000.0,42000.0,33229.375,1482,0.0,0.0
2022-07-25,41400.0,41400.0,41400.0,41400.0,32754.666015625,706,0.0,0.0
2022-07-26,41400.0,41400.0,41400.0,41400.0,32754.666015625,600,0.0,0.0
2022-07-27,41400.0,41400.0,41400.0,41400.0,32754.666015625,1630,0.0,0.0
2022-07-28,42000.0,42000.0,41990.0,42000.0,33229.375,4014,0.0,0.0
2022-07-29,41500.0,42000.0,41490.0,41500.0,32833.7734375,4418,0.0,0.0
2022-08-01,41790.0,41790.0,40500.0,41790.0,33063.21484375,48034,0.0,0.0
2022-08-02,41790.0,41790.0,41790.0,41790.0,33063.21484375,447,0.0,0.0
2022-08-03,40860.0,41000.0,40850.0,40860.0,32327.435546875,3403,0.0,0.0
2022-08-04,40550.0,40550.0,40550.0,40550.0,32082.162109375,2414,0.0,0.0
2022-08-05,41700.0,41700.0,41600.0,41700.0,32992.01171875,774,0.0,0.0
2022-08-08,43470.0,43470.0,41700.0,43470.0,34392.40625,17844,0.0,0.0
2022-08-09,43440.0,43470.0,42100.0,43440.0,34368.66796875,4598,0.0,0.0
2022-08-10,42600.0,42600.0,41510.0,42600.0,33704.06640625,3968,0.0,0.0
2022-08-11,42000.0,42980.0,41030.0,42000.0,33229.375,5535,0.0,0.0
2022-08-12,41760.0,41960.0,41760.0,41760.0,33039.484375,2107,0.0,0.0
2022-08-15,41760.0,41760.0,41760.0,41760.0,33039.484375,0,0.0,0.0
2022-08-16,41760.0,41760.0,41760.0,41760.0,33039.484375,0,0.0,0.0
2022-08-17,42600.0,43470.0,42060.0,42600.0,33704.06640625,7172,0.0,0.0
2022-08-18,42520.0,42520.0,41980.0,42520.0,33640.77734375,10514,0.0,0.0
2022-08-19,42000.0,42000.0,41000.0,42000.0,33229.375,6636,0.0,0.0
2022-08-22,41000.0,41050.0,41000.0,41000.0,32438.1953125,4373,0.0,0.0
