Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-01-01,45980.0,45980.0,45980.0,45980.0,38710.296875,0,0.0,0.0
2020-01-02,45980.0,45980.0,45980.0,45980.0,38710.296875,0,0.0,0.0
2020-01-03,45300.0,45300.0,43540.0,45300.0,38137.80859375,8898,0.0,0.0
2020-01-06,45300.0,45300.0,45300.0,45300.0,38137.80859375,0,0.0,0.0
2020-01-07,45500.0,45600.0,44220.0,45500.0,38306.1875,97445,0.0,0.0
2020-01-08,45480.0,45480.0,44440.0,45480.0,38289.3515625,98795,0.0,0.0
2020-01-09,44680.0,44700.0,44220.0,44680.0,37615.83203125,99993,0.0,0.0
2020-01-10,44300.0,45000.0,44000.0,44300.0,37295.91015625,85412,0.0,0.0
2020-01-13,44000.0,44300.0,43980.0,44000.0,37043.34375,29043,0.0,0.0
2020-01-14,44200.0,44520.0,44020.0,44200.0,37211.72265625,24025,0.0,0.0
2020-01-15,44260.0,44500.0,44200.0,44260.0,37262.23828125,167624,0.0,0.0
2020-01-16,44780.0,44780.0,44120.0,44780.0,37700.0234375,65809,0.0,0.0
2020-01-17,44780.0,44780.0,44120.0,44780.0,37700.0234375,65809,0.0,0.0
2020-01-20,45200.0,45200.0,44360.0,45200.0,38053.6171875,142302,0.0,0.0
2020-01-21,45480.0,45680.0,45260.0,45480.0,38289.3515625,861148,0.0,0.0
2020-01-22,45480.0,45980.0,45360.0,45480.0,38289.3515625,5526,0.0,0.0
2020-01-23,45400.0,45680.0,45200.0,45400.0,38221.99609375,77203,0.0,0.0
2020-01-24,45560.0,45700.0,45240.0,45560.0,38356.6953125,50271,0.0,0.0
2020-01-27,45060.0,45400.0,44540.0,45060.0,37935.75390625,109601,0.0,0.0
2020-01-28,45240.0,45240.0,44800.0,45240.0,38087.2890625,119946,0.0,0.0
2020-01-29,45900.0,45900.0,45200.0,45900.0,38642.9453125,77186,0.0,0.0
2020-01-30,46000.0,46000.0,45340.0,46000.0,38727.1328125,159445,0.0,0.0
2020-01-31,45980.0,45980.0,45300.0,45980.0,38710.296875,225530,0.0,0.0
2020-02-03,45500.0,45900.0,45100.0,45500.0,38306.1875,144462,0.0,0.0
2020-02-04,45680.0,45900.0,45220.0,45680.0,38457.73046875,89364,0.0,0.0
2020-02-05,46720.0,46800.0,45720.0,46720.0,39333.296875,122525,0.0,0.0
2020-02-06,46220.0,46440.0,46200.0,46220.0,38912.34375,63027,0.0,0.0
2020-02-07,46660.0,46660.0,45620.0,46660.0,39282.78515625,59968,0.0,0.0
2020-02-10,46600.0,46980.0,46020.0,46600.0,39232.26953125,86563,0.0,0.0
2020-02-11,46340.0,47440.0,46060.0,46340.0,39013.375,181589,0.0,0.0
2020-02-12,46200.0,46940.0,45960.0,46200.0,38895.5078125,167473,0.0,0.0
2020-02-13,46900.0,46900.0,45840.0,46900.0,39484.8359375,58631,0.0,0.0
2020-02-14,46020.0,46960.0,46020.0,46020.0,38743.96484375,77691,0.0,0.0
2020-02-17,46060.0,46140.0,46020.0,46060.0,38777.6484375,22935,0.0,0.0
2020-02-18,46300.0,46760.0,46000.0,46300.0,38979.69921875,124846,0.0,0.0
2020-02-19,46660.0,46680.0,46280.0,46660.0,39282.78515625,36269,0.0,0.0
2020-02-20,45920.0,46700.0,45820.0,45920.0,38659.78125,40956,0.0,0.0
2020-02-21,45000.0,45920.0,44000.0,45000.0,37885.234375,70440,0.0,0.0
2020-02-24,45000.0,45000.0,44000.0,45000.0,37885.234375,235635,0.0,0.0
2020-02-25,44200.0,45000.0,44120.0,44200.0,37211.72265625,112317,0.0,0.0
2020-02-26,43980.0,44540.0,43420.0,43980.0,37026.50390625,55147,0.0,0.0
2020-02-27,42600.0,44000.0,41300.0,42600.0,35864.69140625,167110,0.0,0.0
2020-02-28,42000.0,43020.0,41400.0,42000.0,35359.5546875,138703,0.0,0.0
2020-03-02,42000.0,42980.0,42000.0,42000.0,35359.5546875,162116,0.0,0.0
2020-03-03,40200.0,43500.0,40200.0,40200.0,33844.14453125,147239,0.0,0.0
2020-03-04,41040.0,41800.0,40480.0,41040.0,34551.33984375,431289,0.0,0.0
2020-03-05,40800.0,41380.0,40360.0,40800.0,34349.28125,107733,0.0,0.0
2020-03-06,38700.0,40560.0,38700.0,38700.0,32581.3046875,199430,0.0,0.0
2020-03-09,35000.0,37500.0,34600.0,35000.0,29466.294921875,950391,0.0,0.0
2020-03-10,35200.0,36000.0,34620.0,35200.0,29634.673828125,271788,0.0,0.0
2020-03-11,33700.0,35020.0,33700.0,33700.0,28371.833984375,283961,0.0,0.0
2020-03-12,30980.0,31600.0,29620.0,30980.0,26081.880859375,158632,0.0,0.0
2020-03-13,30980.0,31600.0,29620.0,30980.0,26081.880859375,158632,0.0,0.0
2020-03-16,28520.0,29960.0,28040.0,28520.0,24010.82421875,137995,0.0,0.0
2020-03-17,28380.0,29000.0,28380.0,28380.0,23892.95703125,531425,0.0,0.0
2020-03-18,24260.0,28000.0,24260.0,24260.0,20424.3515625,48997,0.0,0.0
2020-03-19,22960.0,24240.0,22500.0,22960.0,19705.978515625,81724,463.0,0.0
2020-03-20,24440.0,24440.0,22040.0,24440.0,20976.22265625,218048,0.0,0.0
2020-03-23,24440.0,24440.0,24440.0,24440.0,20976.22265625,0,0.0,0.0
2020-03-24,24400.0,24400.0,22920.0,24400.0,20941.892578125,88632,0.0,0.0
2020-03-25,27600.0,29000.0,25800.0,27600.0,23688.369140625,107683,0.0,0.0
2020-03-26,27600.0,29000.0,25800.0,27600.0,23688.369140625,107683,0.0,0.0
2020-03-27,30500.0,31260.0,29300.0,30500.0,26177.3671875,235924,0.0,0.0
2020-03-30,30520.0,31400.0,29760.0,30520.0,26194.53125,108641,0.0,0.0
2020-03-31,30500.0,32060.0,30420.0,30500.0,26177.3671875,202491,0.0,0.0
2020-04-01,27600.0,29500.0,27600.0,27600.0,23688.369140625,84970,0.0,0.0
2020-04-02,26660.0,28200.0,26660.0,26660.0,22881.59375,1329463,0.0,0.0
2020-04-03,27000.0,27380.0,26400.0,27000.0,23173.404296875,151235,0.0,0.0
2020-04-06,28500.0,28620.0,28300.0,28500.0,24460.814453125,53467,0.0,0.0
2020-04-07,27960.0,29500.0,27960.0,27960.0,23997.34765625,245002,0.0,0.0
2020-04-08,28400.0,28800.0,27800.0,28400.0,24374.990234375,67874,0.0,0.0
2020-04-09,28400.0,28400.0,28400.0,28400.0,24374.990234375,0,0.0,0.0
2020-04-10,28400.0,28400.0,28400.0,28400.0,24374.990234375,0,0.0,0.0
2020-04-13,28400.0,28700.0,28400.0,28400.0,24374.990234375,53480,0.0,0.0
2020-04-14,28700.0,30000.0,28400.0,28700.0,24632.46875,122694,0.0,0.0
2020-04-15,29500.0,29500.0,27980.0,29500.0,25319.091796875,54061,0.0,0.0
2020-04-16,29320.0,29320.0,28940.0,29320.0,25164.6015625,99290,0.0,0.0
2020-04-17,29640.0,29800.0,29260.0,29640.0,25439.248046875,52456,0.0,0.0
2020-04-20,29680.0,29700.0,29000.0,29680.0,25473.580078125,163710,0.0,0.0
2020-04-21,28400.0,30000.0,28100.0,28400.0,24374.990234375,73527,0.0,0.0
2020-04-22,27700.0,28400.0,27460.0,27700.0,23774.197265625,134683,0.0,0.0
2020-04-23,30120.0,30120.0,28000.0,30120.0,25851.220703125,92117,0.0,0.0
2020-04-24,29420.0,30060.0,29000.0,29420.0,25250.4296875,22801,0.0,0.0
2020-04-27,28620.0,29700.0,28220.0,28620.0,24563.80859375,27489,0.0,0.0
2020-04-28,28160.0,29000.0,28060.0,28160.0,24169.00390625,70322,0.0,0.0
2020-04-29,29240.0,29280.0,27840.0,29240.0,25095.939453125,165859,0.0,0.0
2020-04-30,28720.0,29240.0,28720.0,28720.0,24649.63671875,13730,0.0,0.0
2020-05-01,28720.0,28720.0,28720.0,28720.0,24649.63671875,0,0.0,0.0
2020-05-04,27620.0,28700.0,27620.0,27620.0,23705.533203125,104154,0.0,0.0
2020-05-05,27500.0,27800.0,27500.0,27500.0,23602.544921875,40768,0.0,0.0
2020-05-06,27540.0,27900.0,27440.0,27540.0,23636.87109375,18628,0.0,0.0
2020-05-07,27260.0,27480.0,27180.0,27260.0,23396.55859375,48780,0.0,0.0
2020-05-08,27220.0,27440.0,27040.0,27220.0,23362.22265625,37138,0.0,0.0
2020-05-11,27260.0,27260.0,26800.0,27260.0,23396.55859375,66818,0.0,0.0
2020-05-12,26940.0,27200.0,26720.0,26940.0,23121.90625,8581,0.0,0.0
2020-05-13,26100.0,26800.0,26000.0,26100.0,22400.95703125,111978,0.0,0.0
2020-05-14,25500.0,26100.0,25500.0,25500.0,21885.994140625,24984,0.0,0.0
2020-05-15,24900.0,25500.0,24900.0,24900.0,21371.02734375,82687,0.0,0.0
2020-05-18,25500.0,25520.0,25000.0,25500.0,21885.994140625,59900,0.0,0.0
2020-05-19,25780.0,26520.0,25320.0,25780.0,22126.30859375,57428,0.0,0.0
2020-05-20,25580.0,26220.0,25460.0,25580.0,21954.654296875,58606,0.0,0.0
2020-05-21,25400.0,25500.0,25360.0,25400.0,21800.166015625,24217,0.0,0.0
2020-05-22,24980.0,25140.0,24900.0,24980.0,21439.69140625,70148,0.0,0.0
2020-05-25,24980.0,24980.0,24980.0,24980.0,21439.69140625,0,0.0,0.0
2020-05-26,24020.0,25420.0,24020.0,24020.0,20615.748046875,105093,0.0,0.0
2020-05-27,24800.0,25500.0,24100.0,24800.0,21285.201171875,191013,0.0,0.0
2020-05-28,25140.0,25460.0,24900.0,25140.0,21577.015625,225763,0.0,0.0
2020-05-29,24500.0,25300.0,24500.0,24500.0,21027.720703125,97013,0.0,0.0
2020-06-01,25780.0,25800.0,25280.0,25780.0,22126.30859375,72702,0.0,0.0
2020-06-02,26860.0,26900.0,26000.0,26860.0,23053.248046875,55640,0.0,0.0
2020-06-03,26860.0,26900.0,26000.0,26860.0,23053.248046875,55640,0.0,0.0
2020-06-04,28400.0,28660.0,28340.0,28400.0,24374.990234375,77226,0.0,0.0
