Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-04-10,113.5999984741211,113.5999984741211,113.5999984741211,113.5999984741211,113.5999984741211,16949,0.0,0.0
2023-04-11,112.0,112.0,112.0,112.0,112.0,222042,0.0,0.0
2023-04-12,108.70999908447266,108.70999908447266,108.70999908447266,108.70999908447266,108.70999908447266,101211,0.0,0.0
2023-04-13,112.0,112.0,112.0,112.0,112.0,237787,0.0,0.0
2023-04-14,115.83000183105469,115.83000183105469,115.83000183105469,115.83000183105469,115.83000183105469,0,0.0,0.0
2023-04-17,111.37000274658203,111.37000274658203,111.37000274658203,111.37000274658203,111.37000274658203,27162,0.0,0.0
2023-04-18,104.80000305175781,104.80000305175781,104.80000305175781,104.80000305175781,104.80000305175781,203337,0.0,0.0
2023-04-19,105.01000213623047,105.01000213623047,105.01000213623047,105.01000213623047,105.01000213623047,11745,0.0,0.0
2023-04-20,107.7699966430664,107.7699966430664,107.7699966430664,107.7699966430664,107.7699966430664,85490,0.0,0.0
2023-04-21,106.0,106.0,106.0,106.0,106.0,19141,0.0,0.0
2023-04-24,107.93000030517578,107.93000030517578,107.93000030517578,107.93000030517578,107.93000030517578,22833,0.0,0.0
2023-04-25,105.51000213623047,105.51000213623047,105.51000213623047,105.51000213623047,105.51000213623047,99088,0.0,0.0
2023-04-26,105.0,105.0,105.0,105.0,105.0,11739,0.0,0.0
2023-04-27,104.33999633789062,104.33999633789062,104.33999633789062,104.33999633789062,104.33999633789062,9174,0.0,0.0
2023-04-28,105.0,105.0,105.0,105.0,105.0,866730,0.0,0.0
2023-05-01,105.0,105.0,105.0,105.0,105.0,0,0.0,0.0
2023-05-02,105.0,105.0,105.0,105.0,105.0,8239,0.0,0.0
2023-05-03,103.80000305175781,103.80000305175781,103.80000305175781,103.80000305175781,103.80000305175781,16336,0.0,0.0
2023-05-04,110.0,110.0,110.0,110.0,110.0,101432,0.0,0.0
2023-05-05,107.91999816894531,107.91999816894531,107.91999816894531,107.91999816894531,107.91999816894531,104103,0.0,0.0
2023-05-08,107.7699966430664,107.7699966430664,107.7699966430664,107.7699966430664,107.7699966430664,35000,0.0,0.0
2023-05-09,109.77999877929688,109.77999877929688,109.77999877929688,109.77999877929688,109.77999877929688,1205,0.0,0.0
2023-05-10,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,1724,0.0,0.0
2023-05-11,105.0,105.0,105.0,105.0,105.0,18709,0.0,0.0
2023-05-12,103.5,103.5,103.5,103.5,103.5,8678,0.0,0.0
2023-05-15,102.22000122070312,102.22000122070312,102.22000122070312,102.22000122070312,102.22000122070312,52540,0.0,0.0
2023-05-16,102.22000122070312,102.22000122070312,102.22000122070312,102.22000122070312,102.22000122070312,0,0.0,0.0
2023-05-17,102.87000274658203,102.87000274658203,102.87000274658203,102.87000274658203,102.87000274658203,2148,0.0,0.0
2023-05-18,103.77999877929688,103.77999877929688,103.77999877929688,103.77999877929688,103.77999877929688,2076,0.0,0.0
2023-05-19,100.88999938964844,100.88999938964844,100.88999938964844,100.88999938964844,100.88999938964844,46645,0.0,0.0
2023-05-22,100.88999938964844,100.88999938964844,100.88999938964844,100.88999938964844,100.88999938964844,0,0.0,0.0
2023-05-23,95.33999633789062,95.33999633789062,95.33999633789062,95.33999633789062,95.33999633789062,95547,0.0,0.0
2023-05-24,92.77999877929688,92.77999877929688,92.77999877929688,92.77999877929688,92.77999877929688,6016,0.0,0.0
2023-05-25,92.55999755859375,92.55999755859375,92.55999755859375,92.55999755859375,92.55999755859375,19136,0.0,0.0
2023-05-26,92.5,92.5,92.5,92.5,92.5,13525,0.0,0.0
2023-05-29,100.88999938964844,100.88999938964844,100.88999938964844,100.88999938964844,100.88999938964844,10217,0.0,0.0
2023-05-30,100.0,100.0,100.0,100.0,100.0,953,0.0,0.0
2023-05-31,95.87000274658203,95.87000274658203,95.87000274658203,95.87000274658203,95.87000274658203,37742,0.0,0.0
2023-06-01,100.05000305175781,100.05000305175781,100.05000305175781,100.05000305175781,100.05000305175781,2178,0.0,0.0
2023-06-02,100.0,100.0,100.0,100.0,100.0,223442,0.0,0.0
2023-06-05,99.98999786376953,99.98999786376953,99.98999786376953,99.98999786376953,99.98999786376953,57056,0.0,0.0
2023-06-06,99.97000122070312,99.97000122070312,99.97000122070312,99.97000122070312,99.97000122070312,131450,0.0,0.0
2023-06-07,95.0,95.0,95.0,95.0,95.0,668773,0.0,0.0
2023-06-08,99.93000030517578,99.93000030517578,99.93000030517578,99.93000030517578,99.93000030517578,5113,0.0,0.0
2023-06-13,95.0,95.0,95.0,95.0,95.0,33609,0.0,0.0
2023-06-14,94.97000122070312,94.97000122070312,94.97000122070312,94.97000122070312,94.97000122070312,131461,0.0,0.0
2023-06-15,95.0,95.0,95.0,95.0,95.0,25908,0.0,0.0
2023-06-16,90.8499984741211,90.8499984741211,90.8499984741211,90.8499984741211,90.8499984741211,91711,0.0,0.0
2023-06-19,90.8499984741211,90.8499984741211,90.8499984741211,90.8499984741211,90.8499984741211,0,0.0,0.0
2023-06-20,92.2300033569336,92.2300033569336,92.2300033569336,92.2300033569336,92.2300033569336,153289,0.0,0.0
2023-06-21,94.9000015258789,94.9000015258789,94.9000015258789,94.9000015258789,94.9000015258789,10120,0.0,0.0
2023-06-22,94.31999969482422,94.31999969482422,94.31999969482422,94.31999969482422,94.31999969482422,12707,0.0,0.0
2023-06-23,94.80000305175781,94.80000305175781,94.80000305175781,94.80000305175781,94.80000305175781,5904,0.0,0.0
2023-06-26,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,92.19999694824219,26948,0.0,0.0
2023-06-27,91.76000213623047,91.76000213623047,91.76000213623047,91.76000213623047,91.76000213623047,29207,0.0,0.0
2023-06-28,90.0,90.0,90.0,90.0,90.0,1142912,0.0,0.0
2023-06-29,90.0,90.0,90.0,90.0,90.0,191022,0.0,0.0
2023-06-30,85.30000305175781,85.30000305175781,85.30000305175781,85.30000305175781,85.30000305175781,34391,0.0,0.0
2023-07-03,85.30000305175781,85.30000305175781,85.30000305175781,85.30000305175781,85.30000305175781,0,0.0,0.0
2023-07-04,90.0,90.0,90.0,90.0,90.0,200501,0.0,0.0
2023-07-05,90.0,90.0,90.0,90.0,90.0,1303,0.0,0.0
2023-07-06,90.0,90.0,90.0,90.0,90.0,0,0.0,0.0
2023-07-07,89.0999984741211,89.0999984741211,89.0999984741211,89.0999984741211,89.0999984741211,43824,0.0,0.0
