Date,Celsia,Banco de Bogota,Ecopetrol,ETB,Nutresa,Banco Davivienda PF,Promigas,Mineros SA,Grupo Bolivar
2023-03-29,2266.643798828125,25096.0859375,1381.369873046875,104.7699966430664,43109.8125,21783.80859375,3116.22509765625,1999.8470458984375,50923.1640625
2023-03-30,2273.8017578125,25862.7109375,1403.98681640625,114.0,44169.8828125,21966.099609375,3117.123046875,2001.8468017578125,50939.86328125
2023-03-31,2306.409912109375,25242.8046875,1420.8043212890625,105.4800033569336,44169.8828125,21966.099609375,3049.763427734375,2176.29345703125,50939.86328125
2023-04-03,2346.175048828125,24740.5,1479.9564208984375,119.30999755859375,48586.87109375,21874.955078125,2968.688720703125,2099.839111328125,48994.13671875
2023-04-04,2322.316162109375,24816.939453125,1459.079345703125,107.0,48145.17578125,21432.70703125,3049.58544921875,2100.839111328125,49039.4921875
2023-04-05,2425.706787109375,25982.373046875,1472.997314453125,108.66999816894531,49470.26953125,21609.60546875,3146.06787109375,2199.83154296875,50104.7890625
2023-04-06,2425.706787109375,25982.373046875,1472.997314453125,108.66999816894531,49470.26953125,21609.60546875,3146.06787109375,2199.83154296875,50104.7890625
2023-04-07,2425.706787109375,25982.373046875,1472.997314453125,108.66999816894531,49470.26953125,21609.60546875,3146.06787109375,2199.83154296875,50104.7890625
2023-04-10,2461.495849609375,25559.57421875,1460.819091796875,113.5999984741211,50353.66015625,20483.0390625,3102.279541015625,2194.83203125,50104.7890625
2023-04-11,2478.99267578125,27115.1640625,1496.194091796875,112.0,52923.8515625,20110.619140625,3180.2080078125,2199.83154296875,49001.6171875
2023-04-12,2457.519287109375,25926.537109375,1496.194091796875,108.70999908447266,53092.0078125,20017.513671875,3182.375244140625,2198.83154296875,50293.22265625
2023-04-13,2455.928466796875,26907.76171875,1486.3355712890625,112.0,53012.3515625,20315.44921875,3183.918701171875,2179.833251953125,50278.25
2023-04-14,2504.562744140625,27282.693359375,1484.595458984375,115.83000183105469,53968.17578125,20669.248046875,3183.918701171875,2175.83349609375,49548.140625
2023-04-17,2418.28271484375,29516.369140625,1482.2760009765625,111.37000274658203,53092.0078125,20715.80078125,3091.147216796875,2194.83203125,50094.73828125
2023-04-18,2417.468505859375,29277.0390625,1479.9564208984375,104.80000305175781,53330.9609375,20566.833984375,3046.61669921875,2101.8388671875,50387.1875
2023-04-19,2477.702392578125,28160.20703125,1475.8970947265625,105.01000213623047,52914.99609375,20296.828125,3109.701416015625,2099.839111328125,51116.2109375
2023-04-20,2456.6044921875,28391.546875,1461.3988037109375,107.7699966430664,52198.14453125,20017.513671875,3067.6572265625,2037.7110595703125,50351.125
2023-04-21,2433.748291015625,27131.119140625,1459.92626953125,106.0,51808.73828125,20073.376953125,3103.199951171875,2012.8626708984375,50328.52734375
2023-04-24,2409.329345703125,26804.048828125,1500.8294677734375,107.93000030517578,50490.0625,20073.376953125,3117.123046875,1999.86376953125,51116.2109375
2023-04-25,2401.18994140625,27327.443359375,1406.4376220703125,105.51000213623047,48826.23828125,19980.2734375,3117.123046875,1981.9549560546875,50295.0078125
2023-04-26,2417.468505859375,26611.89453125,1382.525146484375,105.0,49525.3984375,19980.2734375,3117.123046875,1999.86376953125,51116.2109375
2023-04-27,2295.37451171875,27415.87890625,1376.861572265625,104.33999633789062,51313.125,19551.9921875,3087.436279296875,1999.86376953125,52658.08984375
2023-04-28,2376.77099609375,27496.27734375,1439.7894287109375,105.0,53357.515625,19645.09765625,3169.074951171875,1999.86376953125,52708.36328125
2023-05-01,2376.77099609375,27496.27734375,1439.7894287109375,105.0,53357.515625,19645.09765625,3169.074951171875,1999.86376953125,52708.36328125
2023-05-02,2360.49169921875,29345.439453125,1304.4947509765625,105.0,53499.1171875,18993.36328125,3117.865478515625,2029.861328125,51200.01953125
2023-05-03,2359.677978515625,29739.390625,1286.8748779296875,103.80000305175781,53977.02734375,19011.984375,3124.545166015625,1983.864990234375,51200.01953125
2023-05-04,2336.072998046875,29739.390625,1252.264404296875,110.0,55747.0546875,18807.154296875,3136.961669921875,1998.8638916015625,53630.125
2023-05-05,2283.165283203125,29739.390625,1309.5286865234375,107.91999816894531,54782.38671875,18350.94140625,3063.68701171875,2089.857421875,53638.5078125
2023-05-08,2285.60693359375,29747.4375,1296.31396484375,107.7699966430664,55729.35546875,18518.529296875,3065.1708984375,2149.853515625,53638.5078125
2023-05-09,2197.69921875,28750.5,1313.3045654296875,109.77999877929688,55405.0078125,18434.734375,3112.425048828125,2150.853515625,55154.2890625
