Date,Celsia,Banco de Bogota,Ecopetrol,ETB,Nutresa,Banco Davivienda PF,Promigas,Mineros SA,Grupo Bolivar
2020-01-01,,,,,,,,,
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.017978055118373835,0.04186480947151408,0.01941794890056795,0.0038535693159899723,-0.004735684421269579,-0.014899492147712216,0.0295587224635857,0.024186860756089813,0.02564214252426558
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,-0.0022297896447917662,-0.031814108306787145,-0.005934488930601396,0.0,-0.008740622869690079,0.0044052950436795826,0.0,-0.0015231852222963504,0.0
2020-01-08,-0.0011167190197920796,0.0,-0.0104714120849983,0.0,-0.0015973745783587005,-0.0004396062219079088,0.0,-0.0076511616444156424,0.0
2020-01-09,0.0011167190197920501,0.012939450763033008,0.005997095473602961,0.052446475372542524,0.002203074788424009,-0.017746804007225957,-0.029558722463585665,-0.007710153565651283,0.0012920721155442792
2020-01-10,0.007782394537122838,0.02022517383092937,0.016308523418809513,0.0,0.004784657314287803,-0.008541353081361202,-0.0037571416683876554,-0.0062115026378920715,0.0
2020-01-13,-0.012256426866136915,-0.03269937488280781,0.005865353289305303,-0.014706147389695449,-0.008789094653658134,-0.006794993620942502,0.0,0.012384262384329776,0.0
2020-01-14,-0.010140802104427601,0.013392020254815016,-0.004395647126238907,-0.03007745523727795,0.0008017061479918321,0.0045351570740028505,-0.03446396443584917,-0.010827645092336214,0.0
2020-01-15,-0.007959192581480331,0.009132011738364367,-0.0029412558214047223,0.022642476749759752,0.0047999690735294805,0.0013565985241375056,0.0024704084365806474,0.0,0.0
2020-01-16,0.0011407501261574118,0.005665698006624367,0.0029412558214047565,-0.011257154524634447,-0.00239705623575708,0.011680280808379939,-0.09530969012226129,-0.0046765737959374295,0.0
2020-01-17,0.010545692869630339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-20,-0.008013627469379609,-0.027492740231997624,-0.005891107988456664,-0.05030073847479889,0.011928709964721606,0.009335427711718322,0.0,0.0031199565039438074,0.0
2020-01-21,0.01596346062243712,0.016129061091547832,-0.0074128049820238765,0.05030073847479894,-0.001582456644523834,0.0061756865912909785,0.054217193888352305,-0.0031199565039438854,-0.00025265421932072786
2020-01-22,0.013483438933808928,0.012492890915082577,-0.008968905722666806,0.0,0.0023723173235555544,0.0,-0.01088441294674222,0.010878204903370874,-0.025389286858047814
2020-01-23,0.012202312521130701,-0.012492890915082579,-0.004514554247299768,-0.022901764286684455,0.002367369390454247,-0.001760666573342262,0.017627414571698766,0.0,0.0
2020-01-24,-0.015555824882764456,0.01699760041355773,-0.007570093569787624,-0.007751976804317936,-0.0063244598203110285,0.0035179331272075258,-0.012170622409420387,-0.0015467457615348462,0.0
2020-01-27,0.005583295478240405,-0.015170618945025907,-0.026175579532674728,-0.02761516703297338,-0.011966099199660926,-0.01103505476990695,0.0,-0.009331459141835908,0.0
2020-01-28,0.002224822243479752,0.007528236189578455,-0.00469104259170738,0.0,0.0032046189857642357,0.0039865638370729555,0.04391939991067568,-0.01733682475660447,0.0
2020-01-29,0.006644584252428185,0.004308618654478426,0.0015660423011014746,0.003992021269537457,0.0031950568129009795,0.014483624820801268,0.0,0.0015885987382784116,0.019293237344917374
2020-01-30,0.0,-0.009321308906897377,0.0015637632486044182,-0.00399202126953745,-0.004796324700205571,0.0021762297587398557,-0.04528078101804713,-0.016000623621581434,0.0
2020-01-31,0.0011031229086160266,0.016312435267558083,-0.006269608213545049,0.031498667059371016,-0.008044832395413136,-0.0004348268746318439,0.008141067339224331,-0.01298698816644071,0.0
